num,name
"UN-93312","QQ"
"UN-93291","QQ"
"UN-93306","QQ"
"UN-93481","YY"
"UN-93485","QQ"
"UN-93587","YY"
"UN-93600","FF"
"UN-93993","GG_custom_all-0.012"
"UN-93992","GG_custom_all-0.012"
"UN-93991","GG_custom_all-0.012"
"UN-94068","GG_custom_all-0.012"
"UN-94115","YY"
"UN-93030","QQ"
"UN-90807","QQ_Eli Lilly"
"US-93269","II"
"UN-93320","YY"
"UN-93262","YY"
"UN-92910","ZZ"
"UN-92806","YY"
"UN-93072","ZZ"
"UN-52304","YY"
"UN-93369","ZZ"
"UN-93266","FF"
"UN-93375","ZZ"
"UN-93203","II"
"UN-68155","QQ"
"UN-93358","LL"
"UN-84001","QQ_McKesson"
"US-93285","YY"
"UN-72205","YY"
"99-A9315","DD"
"UN-92056","YY"
"UN-93255","QQ"
"UN-93405","QQ"
"UN-93158","ZZ"
"UN-93441","QQ"
"UN-93350","YY"
"CA-92918","YY"
"UN-93438","ZZ"
"UN-92892","ZZ"
"UN-93456","QQ"
"UN-93445","ZZ"
"CO-93472","YY"
"UN-93465","ZZ"
"UN-92136","YY"
"UN-93486","QQ"
"UN-93474","YY"
"UN-92966","ZZ"
"UN-93479","YY"
"UN-71747","QQ"
"UN-93502","LL_PCCW"
"US-93163","ZZ"
"UN-93365","ZZ"
"UN-93523","ZZ"
"UN-81882","YY"
"UN-93522","QQ_NRG Home Solar"
"UN-93565","QQ"
"CA-92173","YY"
"UN-93564","QQ"
"UN-93571","QQ"
"UN-93367","YY"
"UN-93086","ZZ"
"UN-93078","ZZ"
"UN-93584","QQ"
"UN-93544","ZZ"
"UN-93575","ZZ"
"UN-93496","ZZ"
"UN-93309","YY"
"UN-93628","QQ_Stanley BD"
"UN-93178","ZZ"
"UN-81334","YY"
"UN-93585","ZZ"
"UN-93532","YY"
"UN-92906","ZZ"
"UN-92914","YY"
"UN-93635","QQ"
"UN-93556","GG_Afni Sirius XM"
"US-93623","ZZ"
"UN-93675","YY"
"UN-93043","QQ_Synapse"
"UN-92995","ZZ"
"UN-93519","ZZ"
"UN-93690","ZZ"
"UN-93706","QQ"
"UN-93691","QQ"
"UN-93692","QQ"
"UN-93697","QQ"
"UN-93683","QQ"
"UN-93682","ZZ"
"UN-93670","QQ"
"UN-93679","QQ"
"UN-93495","ZZ"
"ME-92929","QQ"
"US-93595","KK_OnDeck"
"UN-93432","ZZ"
"UN-71408","ZZ"
"UN-93715","YY"
"UN-49686","ZZ"
"UN-93664","ZZ"
"UN-93239","ZZ"
"UN-93620","ZZ"
"UN-91735","ZZ"
"UN-67529","ZZ"
"UN-93569","ZZ"
"UN-93788","ZZ"
"UN-93421","ZZ"
"US-93802","ZZ"
"UN-93843","ZZ"
"UN-87728","ZZ"
"UN-93756","YY"
"UN-91749","QQ"
"UN-93828","ZZ"
"UN-93864","QQ"
"US-93261","OO"
"UN-93705","ZZ"
"UN-66265","QQ"
"UN-93768","YY"
"UN-93894","ZZ"
"UN-92503","ZZ"
"US-93801","ZZ"
"US-93695","YY"
"UN-93924","QQ"
"UN-92895","ZZ"
"UN-93917","YY"
"UN-93961","QQ"
"UN-93966","QQ"
"UN-93149","ZZ"
"UN-93965","ZZ"
"UN-93983","QQ"
"UN-93844","YY"
"UN-92181","ZZ"
"UN-93846","ZZ"
"UN-94002","QQ"
"UN-94004","QQ"
"UN-73034","QQ"
"UN-94030","QQ"
"UN-93344","YY"
"UN-93370","QQ"
"UN-93295","ZZ"
"UN-78393","QQ"
"UN-93877","ZZ"
"UN-94028","YY"
"US-94013","ZZ"
"UN-94059","QQ"
"UN-93709","YY"
"UN-92519","YY"
"UN-93318","ZZ"
"US-93770","ZZ"
"UN-93388","QQ_Magic Jack"
"UN-94077","ZZ"
"UN-66737","ZZ"
"UN-94112","YY"
"UN-93751","ZZ"
"UN-93765","ZZ"
"UN-93629","QQ_Stanley BD"
"UN-93574","QQ_Stanley BD"
"UN-93578","QQ_Stanley BD"
"UN-94091","QQ"
"UN-94089","QQ"
"UN-94117","QQ"
"UN-93958","FF1"
"UN-93688","ZZ"
"UN-92403","YY"
"UN-94136","ZZ"
"UN-94155","ZZ"
"UN-94010","GG_BroadPath Healthcare"
"UN-94171","QQ"
"US-93182","ZZ"
"UN-93700","YY"
"UN-94170","ZZ"
"UN-94190","ZZ"
"UN-94201","QQ"
"UN-93338","II"
"UN-94197","QQ"
"UN-94184","ZZ"
"UN-93387","ZZ"
"US-94142","QQ"
"UN-93814","ZZ"
"US-93914","YY"
"UN-94247","QQ"
"UN-94228","YY"
"99-A9322","ZZ"
"99-A9319","ZZ"
"99-A9323","ZZ"
"UN-94297","QQ"
"UN-94279","YY"
"US-94058","LL_Freedom Pop"
"UN-94264","QQ"
"UN-73021","OO"
"UN-94165","YY"
"UN-94001","ZZ"
"UN-91327","QQ"
"UN-94084","LL"
"UN-94287","QQ"
"UN-94284","QQ"
"UN-94286","QQ"
"UN-94283","QQ"
"UN-94330","QQ"
"UN-94324","QQ"
"UN-94325","QQ"
"UN-94332","QQ"
"UN-94333","QQ"
"UN-94334","QQ"
"UN-94370","QQ"
"UN-94338","QQ"
"UN-94335","QQ"
"UN-94339","QQ"
"UN-94336","QQ"
"UN-94337","QQ"
"UN-94356","QQ"
"UN-94354","QQ"
"UN-94352","QQ"
"UN-94364","QQ"
"UN-45739","ZZ"
"UN-94355","QQ"
"UN-94357","QQ"
"UN-94369","QQ"
"UN-94378","QQ"
"UN-94109","ZZ"
"UN-94313","YY"
"UN-28912","YY1"
"UN-94365","QQ"
"UN-94353","QQ"
"UN-94351","QQ"
"UN-81208","YY"
"UN-81393","ZZ"
"UN-93746","YY"
"UN-94425","QQ"
"UN-94426","QQ"
"UN-91584","QQ"
"UN-94427","QQ"
"UN-94428","QQ"
"UN-94375","QQ_Synapse"
"UN-94156","ZZ"
"UN-93890","ZZ"
"UN-94446","QQ"
"UN-94445","QQ"
"CA-93656","YY"
"UN-93077","QQ_Braintree"
"UN-62584","QQ"
"UN-91878","QQ"
"UN-93906","YY"
"UN-93826","YY"
"UN-93726","ZZ"
"UN-93960","ZZ"
"UN-94413","ZZ"
"UN-91828","YY"
"UN-92082","ZZ"
"UN-94512","YY"
"UN-94526","QQ"
"UN-94344","YY"
"UN-94180","ZZ"
"UN-94496","YY1"
"UN-94545","YY1_Big Dog Overage $0.0125"
"UN-94540","QQ"
"UN-91569","QQ"
"UN-94434","ZZ"
"UN-94566","QQ"
"UN-68300","QQ"
"CA-94266","YY"
"UN-94561","YY"
"UN-94350","YY"
"UN-94497","QQ"
"US-94492","YY"
"UN-70194","QQ"
"UN-94543","YY"
"UN-94033","YY"
"UN-94610","ZZ"
"UN-91886","ZZ"
"UN-94397","QQ_Eli Lilly"
"UN-93982","YY"
"UN-94544","YY"
"UN-94451","ZZ"
"UN-94646","QQ"
"UN-94639","ZZ"
"UN-94647","ZZ"
"CA-94441","YY"
"UN-92407","YY"
"IS-94674","QQ_NICE"
"UN-92843","ZZ"
"UN-94676","ZZ"
"99-A9327","DD"
"99-A9328","DD"
"99-A9329","DD"
"UN-94640","ZZ"
"UN-94677","QQ"
"99-A9330","DD"
"99-A9331","DD"
"99-A9332","DD"
"CA-94485","YY"
"UN-94513","FF1_Oasis Marketing"
"UN-91731","YY"
"UN-94678","QQ"
"UN-94683","ZZ"
"UN-93487","ZZ"
"UN-92020","QQ_Sterling Jewelers"
"UN-93136","YY"
"UN-94712","YY"
"UN-94726","ZZ"
"IS-94710","QQ_NICE"
"UN-94874","QQ"
"UN-94949","ZZ"
"UN-94951","ZZ"
"UN-94975","ZZ"
"UN-94977","YY"
"UN-95212","QQ"
"UN-95498","QQ"
"UN-94643","ZZ"
"UN-94154","YY"
"UN-90118","QQ"
"UN-94637","ZZ"
"CA-94724","YY"
"UN-94534","ZZ"
"UN-94069","ZZ"
"CA-82464","YY"
"UN-80647","ZZ"
"US-94655","YY"
"UN-94257","YY"
"UN-94636","QQ_Concentrix"
"UN-94715","ZZ"
"UN-94703","ZZ"
"UN-94756","QQ"
"UN-93895","ZZ"
"UN-94790","QQ"
"UN-94774","ZZ"
"UN-94270","ZZ"
"UN-94616","ZZ"
"CA-93470","YY"
"UN-94734","ZZ"
"UN-94817","QQ"
"US-94550","ZZ"
"US-94801","FF"
"UN-94657","YY"
"UN-94509","ZZ"
"UN-94813","QQ"
"CA-94752","YY"
"UN-93100","ZZ"
"UN-71889","ZZ"
"UN-94844","FF"
"UN-94871","QQ"
"UN-94748","YY"
"US-94666","ZZ"
"UN-94838","YY"
"CA-94875","QQ"
"US-94755","YY"
"US-94806","FF1"
"UN-70439","ZZ"
"US-94596","YY"
"UN-94583","QQ_Eli Lilly"
"UN-94424","YY"
"PH-94718","ZZ"
"UN-93467","ZZ"
"CA-94988","YY"
"UN-94214","ZZ"
"UN-93934","YY"
"UN-92866","ZZ"
"UN-94912","ZZ"
"UN-95005","ZZ"
"UN-93287","ZZ"
"UN-94644","YY"
"UN-93323","ZZ"
"CA-94483","YY"
"UN-95044","ZZ"
"UN-95046","ZZ"
"CA-94852","YY"
"UN-43922","YY_Westat"
"UN-93748","ZZ"
"UN-44758","QQ_Signpost"
"UN-95037","YY"
"IN-92177","ZZ_Access Health"
"UN-95069","ZZ"
"UN-95055","ZZ"
"UN-91830","YY"
"UN-94716","ZZ"
"UN-94562","ZZ"
"UN-95096","QQ"
"UN-94815","ZZ"
"UN-95011","YY"
"UN-94025","YY"
"UN-95123","ZZ"
"UN-94959","ZZ"
"UN-95188","QQ"
"CA-95119","YY"
"US-95101","KK"
"UN-95049","YY"
"UN-92277","YY"
"UN-95130","YY"
"UN-94100","QQ_Advanced Disposal"
"UN-94848","QQ"
"UN-95146","QQ"
"UN-58724","QQ_Sutherland"
"UN-95151","YY"
"UN-94709","ZZ"
"UN-95154","ZZ"
"UN-94720","ZZ"
"UN-95071","QQ_Penn Foster"
"UN-94260","ZZ"
"UN-95237","QQ"
"GE-95244","QQ"
"UN-94913","QQ"
"GE-95310","QQ"
"CA-91532","YY"
"UN-95167","ZZ"
"US-95161","ZZ"
"CA-95195","YY"
"UN-95225","ZZ"
"UN-94991","II"
"UN-94826","YY"
"UN-95282","QQ"
"UN-94590","YY"
"UN-95276","ZZ"
"UN-95307","QQ"
"UN-95121","SS"
"UN-95312","QQ"
"UN-94956","ZZ"
"UN-95314","ZZ"
"CO-94134","QQ"
"CA-94892","ZZ"
"CA-95336","QQ"
"UN-95104","ZZ"
"UN-95382","QQ"
"UN-95328","ZZ"
"UN-95316","YY"
"UN-93819","LL"
"US-94984","ZZ"
"UN-95397","QQ"
"UN-95353","YY"
"UN-95422","ZZ"
"UN-94118","YY"
"US-95343","ZZ"
"UN-95259","LL"
"99-A9997","DD"
"UN-89783","QQ"
"JA-94400","QQ_AOG"
"UN-90484","QQ_Quintiles"
"UN-94795","ZZ"
"CA-95519","YY"
"UN-95420","QQ"
"UN-95187","YY"
"US-94833","YY"
"UN-95435","YY"
"US-94995","YY"
"UN-95430","YY"
"UN-95460","QQ"
"UN-81236","QQ_Quintiles"
"UN-95477","YY"
"US-95476","YY"
"UN-95472","QQ"
"UN-36370","ZZ"
"CA-95131","YY"
"US-72984","YY"
"UN-76282","YY"
"UN-95520","ZZ"
"UN-95467","YY"
"CA-93969","YY"
"UN-93868","YY"
"UN-95533","ZZ"
"UN-95495","YY"
"UN-95513","QQ"
"CA-95641","YY"
"UN-95736","QQ"
"UN-95810","QQ"
"UN-95880","YY"
"UN-95906","ZZ"
"PH-95971","YY"
"UN-95890","QQ_Quintiles"
"UN-95988","LL"
"US-95487","ZZ"
"CA-95251","YY"
"UN-95260","ZZ"
"UN-95474","ZZ"
"UN-95208","YY"
"UN-94049","YY"
"CH-95511","QQ"
"UN-95594","QQ"
"UN-95589","QQ"
"UN-95595","QQ"
"UN-73041","QQ"
"UN-95490","QQ"
"UN-94245","QQ"
"UN-69432","YY"
"UN-32345","QQ"
"LI-95554","QQ"
"UN-95604","ZZ"
"UN-95629","QQ"
"UN-80718","ZZ"
"UN-94217","LL_McKesson"
"UN-95647","ZZ"
"UN-95700","QQ"
"US-95448","YY"
"PH-95557","YY"
"UN-95205","QQ"
"UN-95246","ZZ"
"UN-95538","ZZ"
"UN-95667","QQ"
"UN-95668","QQ"
"US-95638","GG - Do not use - requires SVP approval"
"UN-95682","QQ"
"CO-95674","ZZ"
"UN-95649","ZZ"
"99-A9339","DD"
"99-A9340","DD"
"UN-93615","ZZ"
"UN-95480","QQ"
"UN-95743","QQ"
"UN-95720","ZZ"
"CA-95694","YY"
"UN-95744","QQ"
"UN-95245","ZZ"
"UN-95750","ZZ"
"UN-95787","QQ"
"US-95797","FF1"
"UN-93811","YY"
"UN-94895","ZZ"
"UN-95348","QQ"
"UN-95640","QQ"
"CA-69438","QQ"
"UN-95852","QQ"
"UN-95735","ZZ"
"US-95828","ZZ"
"UN-95823","QQ"
"UN-95824","QQ"
"CA-95818","YY"
"UN-95628","YY"
"US-95765","YY"
"UN-95264","YY"
"US-95624","YY"
"UN-89728","ZZ"
"UN-93476","ZZ"
"UN-95758","ZZ"
"UN-95895","QQ_Sterling Jewelers"
"US-95593","C_ICAN"
"IN-95862","QQ"
"UN-94481","ZZ"
"UN-94791","ZZ"
"UN-95876","ZZ"
"UN-93685","QQ"
"UN-93922","FF"
"UN-93482","YY"
"UN-95861","YY"
"UN-95867","YY"
"UN-95806","ZZ"
"UN-95943","QQ"
"UN-95537","YY"
"UN-95277","ZZ"
"UN-95625","ZZ"
"US-95826","YY"
"UN-74224","QQ"
"UN-95942","QQ"
"UN-95742","KK_OnDeck"
"UN-95923","QQ"
"UN-95865","YY"
"UN-95470","ZZ"
"UN-94367","QQ"
"UN-95847","ZZ"
"UN-95881","ZZ"
"US-95974","ZZ"
"UN-95239","LL"
"UN-95228","YY"
"UN-95846","ZZ"
"UN-95074","ZZ"
"UN-94929","YY"
"UN-95832","YY"
"UN-43314","YY"
"UN-94805","ZZ"
"CA-95686","YY"
"UN-94433","YY1"
"UN-93507","YY"
"UN-95995","QQ"
"UN-95990","QQ"
"UN-96001","QQ"
"UN-82158","ZZ"
"UN-93773","QQ_IQMS"
"UN-93576","QQ_Stanley BD"
"UN-95275","YY"
"UN-94471","QQ_eDriving"
"UN-95845","YY"
"UN-87660","QQ_Life Quotes"
"EC-95357","QQ_Bumeran"
"UN-96004","ZZ"
"UN-96018","QQ_eDriving"
"CA-96080","QQ"
"UN-96104","YY"
"UN-96309","YY"
"UN-96329","QQ_Stanley BD"
"UN-96227","YY_Polaris"
"UN-96559","YY"
"UN-96009","ZZ"
"UN-95283","QQ_Life Quotes"
"UN-94648","FF-all 1.34"
"UN-96033","QQ"
"UN-95941","ZZ"
"US-95771","YY"
"UN-95915","YY"
"UN-93972","YY"
"UN-96031","QQ"
"UN-95842","YY"
"UN-96011","ZZ"
"UN-95885","ZZ"
"UN-96016","YY"
"UN-95993","YY"
"UN-92344","YY"
"UN-96066","QQ"
"UN-66181","QQ"
"UN-66767","QQ"
"UN-94523","YY"
"UN-95733","ZZ"
"UN-96024","YY"
"UN-96073","QQ"
"US-95734","YY"
"UN-95962","YY"
"UN-93052","YY"
"ME-95272","QQ_Estragetica"
"US-95772","YY"
"UN-95932","ZZ"
"UN-95273","OO_Alliance"
"UN-95644","OO_Alliance"
"UN-96112","QQ"
"UN-96105","QQ"
"UN-95882","ZZ"
"UN-95634","ZZ"
"UN-94819","ZZ"
"UN-96083","ZZ"
"UN-96038","ZZ"
"UN-94735","YY"
"UN-95697","YY"
"UN-96109","QQ"
"CA-94493","YY"
"UN-96138","QQ"
"UN-95718","ZZ1"
"UN-95065","YY"
"UN-96184","QQ"
"UN-96062","ZZ"
"ME-94585","QQ_Kueski"
"UN-96183","ZZ"
"UN-96094","ZZ"
"UN-93499","YY"
"UN-96039","ZZ"
"UN-96084","ZZ"
"UN-94810","YY"
"UN-96241","QQ"
"UN-96235","QQ"
"UN-96219","QQ"
"UN-94781","ZZ"
"UN-94405","ZZ"
"UN-94941","YY1"
"UN-96249","QQ"
"UN-64362","YY_Polaris"
"UN-96193","QQ"
"UN-96209","YY"
"UN-92975","ZZ"
"UN-92689","YY"
"CA-96165","YY"
"UN-96228","QQ"
"UN-96149","YY"
"UN-96108","ZZ"
"UN-95978","ZZ"
"UN-95874","ZZ"
"UN-96261","ZZ"
"UN-95807","ZZ"
"UN-89721","YY"
"UN-96171","ZZ"
"UN-92905","ZZ"
"UN-93980","YY"
"UN-96258","QQ"
"UN-83985","YY"
"UN-95731","YY"
"UN-96092","ZZ"
"UN-96306","QQ"
"CA-96118","YY"
"UN-96273","ZZ"
"99-A9390","DD"
"99-A9391","DD"
"99-A9392","DD"
"US-94675","YY"
"UN-96212","ZZ"
"UN-94409","YY"
"UN-96308","YY"
"UN-95683","ZZ"
"US-96058","YY"
"UN-96158","QQ"
"UN-96220","YY"
"UN-96254","ZZ"
"US-95759","ZZ"
"UN-96338","QQ"
"UN-96343","QQ"
"US-96231","YY"
"UN-96252","KK_OnDeck"
"UN-96365","QQ"
"UN-95705","YY"
"UN-96367","QQ"
"99-A9393","DD"
"99-A9394","DD"
"99-A9395","DD"
"UN-96331","ZZ"
"UN-82149","ZZ"
"UN-96409","QQ"
"UN-96377","QQ"
"UN-96410","QQ"
"UN-96353","ZZ"
"UN-96218","ZZ"
"UN-96398","QQ"
"UN-96164","ZZ"
"UN-96399","QQ"
"UN-96400","QQ"
"VI-96376","QQ"
"UN-96405","QQ"
"UN-96407","QQ"
"UN-96408","QQ"
"UN-96402","QQ"
"UN-96403","QQ"
"UN-96401","QQ"
"UN-57109","YY"
"CA-95281","YY"
"PE-95784","QQ"
"UN-96142","QQ"
"UN-44263","ZZ"
"US-95896","ZZ"
"UN-96440","YY"
"UN-96169","QQ"
"CA-73001","YY"
"UN-96432","YY"
"UN-96093","ZZ"
"UN-96349","ZZ"
"UN-96242","ZZ"
"UN-69933","YY"
"UN-96375","QQ_Eli Lilly"
"UN-96159","ZZ"
"UN-96404","QQ"
"UN-96460","ZZ"
"UN-96202","ZZ"
"UN-95808","ZZ"
"UN-96430","ZZ"
"UN-96458","QQ"
"UN-96470","QQ"
"UN-96482","QQ"
"UN-95940","ZZ"
"CO-96520","QQ"
"UN-96524","QQ"
"US-95551","ZZ"
"UN-96065","ZZ"
"UN-96494","ZZ"
"UN-96342","ZZ"
"UN-96528","ZZ"
"UN-96484","ZZ"
"UN-96234","ZZ"
"UN-96535","QQ"
"UN-95997","ZZ"
"UN-96543","QQ"
"UN-95676","YY"
"UN-96589","QQ"
"UN-76782","YY"
"UN-96599","QQ"
"UN-96454","ZZ"
"UN-96499","ZZ"
"UN-96531","YY"
"UN-96384","ZZ"
"UN-96096","ZZ"
"UN-96590","QQ"
"UN-96581","ZZ"
"UN-96069","ZZ"
"UN-96498","ZZ"
"UN-94212","QQ"
"UN-96530","ZZ"
"UN-96153","ZZ"
"UN-95092","QQ"
"UN-59369","DD"
"UN-59365","DD"
"UN-59367","DD"
"UN-60606","DD"
"UN-60590","DD"
"UN-60598","DD"
"UN-60607","DD"
"UN-60591","DD"
"UN-60599","DD"
"UN-60600","DD"
"UN-60592","DD"
"UN-60609","DD"
"UN-60610","DD"
"UN-60594","DD"
"UN-60603","DD"
"UN-61260","DD"
"UN-60771","DD"
"UN-60611","DD"
"UN-60595","DD"
"UN-60604","DD"
"UN-60613","DD"
"UN-60597","DD"
"UN-60605","DD"
"UN-61794","DD"
"UN-61054","DD"
"UN-61288","DD"
"UN-61795","DD"
"UN-61055","DD"
"UN-61335","DD"
"UN-61796","DD"
"UN-61058","DD"
"UN-61354","DD"
"UN-61797","DD"
"UN-61059","DD"
"UN-61386","DD"
"UN-61798","DD"
"UN-61060","DD"
"UN-61387","DD"
"UN-61799","DD"
"UN-61061","DD"
"UN-61388","DD"
"UN-61800","DD"
"UN-61276","DD"
"UN-61390","DD"
"UN-61801","DD"
"UN-61277","DD"
"UN-61392","DD"
"UN-61802","DD"
"UN-61278","DD"
"UN-61393","DD"
"UN-61804","DD"
"UN-61282","DD"
"UN-61394","DD"
"UN-61805","DD"
"UN-61283","DD"
"UN-61556","DD"
"UN-61806","DD"
"UN-61286","DD"
"UN-61559","DD"
"UN-61807","DD"
"UN-61287","DD"
"UN-61561","DD"
"99-A9070","T"
"UN-62572","DD"
"99-48048","DD"
"99-48049","DD"
"99-48050","DD"
"99-48051","DD"
"99-48052","DD"
"99-48053","DD"
"99-48054","DD"
"99-48055","DD"
"99-48056","DD"
"99-48057","DD"
"99-48058","DD"
"99-48059","DD"
"99-48060","DD"
"99-48061","DD"
"99-48062","DD"
"99-48063","DD"
"99-48064","DD"
"99-48065","DD"
"99-48066","DD"
"99-48067","DD"
"99-48068","DD"
"99-48069","DD"
"99-48070","DD"
"99-48071","DD"
"99-48072","DD"
"99-48073","DD"
"99-48074","DD"
"99-A9078","DD"
"99-A9079","DD"
"99-A9080","DD"
"99-A9130","DD"
"99-A9131","DD"
"99-A9132","DD"
"99-A9133","DD"
"99-A9134","DD"
"99-A9135","DD"
"99-A9136","DD"
"99-A9137","DD"
"99-A9138","DD"
"99-A9139","DD"
"99-A9140","DD"
"99-A9141","DD"
"99-A9142","DD"
"99-A9143","DD"
"99-A9144","DD"
"99-A9145","DD"
"99-A9146","DD"
"99-A9147","DD"
"99-A9148","DD"
"99-A9149","DD"
"99-A9150","DD"
"99-A9151","DD"
"99-A9152","DD"
"99-A9153","DD"
"99-A9243","DD"
"99-A9244","DD"
"99-A9245","DD"
"99-A9246","DD"
"99-A9247","DD"
"99-A9248","DD"
"99-A9249","DD"
"99-A9250","DD"
"99-A9251","DD"
"99-A9252","DD"
"99-A9253","DD"
"99-A9254","DD"
"99-A9259","DD"
"99-A9260","DD"
"99-A9261","DD"
"99-A9262","DD"
"99-A9263","DD"
"99-A9264","DD"
"99-A9283","DD"
"99-A9284","DD"
"99-A9285","DD"
"99-A9286","DD"
"99-A9287","DD"
"99-A9277","DD"
"99-A9278","DD"
"99-A9279","DD"
"99-A9288","DD"
"99-A9280","DD"
"99-A9281","DD"
"99-A9282","DD"
"99-A9289","DD"
"99-A9290","DD"
"99-A9291","DD"
"99-A9292","DD"
"99-A9293","DD"
"99-A9294","DD"
"99-A9295","DD"
"99-A9296","DD"
"99-A9297","DD"
"99-A9298","DD"
"99-A9299","DD"
"99-A9300","DD"
"99-A9301","DD"
"99-A9302","DD"
"99-A9303","DD"
"99-A9304","DD"
"99-A9305","DD"
"99-A9306","DD"
"99-A9316","DD"
"99-A9317","DD"
"99-A9318","DD"
"99-A9321","ZZ"
"99-A9324","DD"
"99-A9325","DD"
"99-A9326","DD"
"99-A9333","DD"
"99-A9334","DD"
"99-A9335","DD"
"99-A9336","DD"
"99-A9337","DD"
"99-A9338","DD"
"99-A9341","DD"
"99-A9342","DD"
